%Time (ms)	Hubangle(Theta in rad)	Tip Deflection(m)	Hub Angular Velocity (rads/s)	Tip Velocity (m/s)	Position Reference (rad)	Output Voltage (V)	K1 (Hub Prop)	K2 (Tip Prop)	K3 (Hub Deriv)	K4 (Tip Deriv)	%4/21/202512:08 PM
13750091.000	0.380	0.000	-1.647	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750092.000	0.374	0.000	-1.675	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750093.000	0.374	0.000	-1.708	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750094.000	0.374	0.000	-1.711	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750095.000	0.368	0.000	-1.734	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750096.000	0.368	0.000	-1.761	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750097.000	0.362	0.000	-1.779	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750098.000	0.362	0.000	-1.811	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750099.000	0.362	0.000	-1.826	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750100.000	0.362	0.000	-1.838	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750101.000	0.350	0.000	-1.872	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750102.000	0.356	0.000	-1.891	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750103.000	0.350	0.000	-1.904	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750104.000	0.350	0.000	-1.939	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750105.000	0.350	0.000	-1.944	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750106.000	0.344	0.000	-1.959	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750107.000	0.337	0.000	-1.997	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750108.000	0.337	0.000	-2.017	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750109.000	0.337	0.000	-2.039	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750110.000	0.337	0.000	-2.057	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750111.000	0.331	0.000	-2.072	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750112.000	0.331	0.000	-2.085	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750113.000	0.331	0.000	-2.089	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750114.000	0.325	0.000	-2.107	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750115.000	0.325	0.000	-2.120	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750116.000	0.319	0.000	-2.130	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750117.000	0.319	0.000	-2.153	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750118.000	0.319	0.000	-2.157	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750119.000	0.313	0.000	-2.172	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750120.000	0.313	0.000	-2.187	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750121.000	0.313	0.000	-2.183	0.000	-0.500	-10.000	15.000	0.000	1.000	0.000	0.000	0.000
13750122.000	0.307	0.000	-2.198	0.000	-0.500	-9.904	15.000	0.000	1.000	0.000	0.000	0.000
13750123.000	0.301	0.000	-2.223	0.000	-0.500	-9.787	15.000	0.000	1.000	0.000	0.000	0.000
13750124.000	0.301	0.000	-2.235	0.000	-0.500	-9.774	15.000	0.000	1.000	0.000	0.000	0.000
13750125.000	0.295	0.000	-2.262	0.000	-0.500	-9.655	15.000	0.000	1.000	0.000	0.000	0.000
13750126.000	0.295	0.000	-2.292	0.000	-0.500	-9.626	15.000	0.000	1.000	0.000	0.000	0.000
13750127.000	0.295	0.000	-2.300	0.000	-0.500	-9.618	15.000	0.000	1.000	0.000	0.000	0.000
13750128.000	0.295	0.000	-2.306	0.000	-0.500	-9.612	15.000	0.000	1.000	0.000	0.000	0.000
13750129.000	0.288	0.000	-2.318	0.000	-0.500	-9.507	15.000	0.000	1.000	0.000	0.000	0.000
13750130.000	0.288	0.000	-2.323	0.000	-0.500	-9.503	15.000	0.000	1.000	0.000	0.000	0.000
13750131.000	0.288	0.000	-2.318	0.000	-0.500	-9.508	15.000	0.000	1.000	0.000	0.000	0.000
13750132.000	0.282	0.000	-2.328	0.000	-0.500	-9.406	15.000	0.000	1.000	0.000	0.000	0.000
13750133.000	0.282	0.000	-2.333	0.000	-0.500	-9.401	15.000	0.000	1.000	0.000	0.000	0.000
13750134.000	0.276	0.000	-2.334	0.000	-0.500	-9.307	15.000	0.000	1.000	0.000	0.000	0.000
13750135.000	0.276	0.000	-2.348	0.000	-0.500	-9.294	15.000	0.000	1.000	0.000	0.000	0.000
13750136.000	0.270	0.000	-2.359	0.000	-0.500	-9.191	15.000	0.000	1.000	0.000	0.000	0.000
13750137.000	0.264	0.000	-2.386	0.000	-0.500	-9.072	15.000	0.000	1.000	0.000	0.000	0.000
13750138.000	0.264	0.000	-2.407	0.000	-0.500	-9.051	15.000	0.000	1.000	0.000	0.000	0.000
13750139.000	0.258	0.000	-2.431	0.000	-0.500	-8.934	15.000	0.000	1.000	0.000	0.000	0.000
13750140.000	0.258	0.000	-2.463	0.000	-0.500	-8.903	15.000	0.000	1.000	0.000	0.000	0.000
13750141.000	0.252	0.000	-2.484	0.000	-0.500	-8.789	15.000	0.000	1.000	0.000	0.000	0.000
13750142.000	0.252	0.000	-2.511	0.000	-0.500	-8.762	15.000	0.000	1.000	0.000	0.000	0.000
13750143.000	0.245	0.000	-2.537	0.000	-0.500	-8.644	15.000	0.000	1.000	0.000	0.000	0.000
13750144.000	0.245	0.000	-2.563	0.000	-0.500	-8.619	15.000	0.000	1.000	0.000	0.000	0.000
13750145.000	0.245	0.000	-2.574	0.000	-0.500	-8.608	15.000	0.000	1.000	0.000	0.000	0.000
13750146.000	0.239	0.000	-2.592	0.000	-0.500	-8.497	15.000	0.000	1.000	0.000	0.000	0.000
13750147.000	0.239	0.000	-2.609	0.000	-0.500	-8.481	15.000	0.000	1.000	0.000	0.000	0.000
13750148.000	0.233	0.000	-2.618	0.000	-0.500	-8.379	15.000	0.000	1.000	0.000	0.000	0.000
13750149.000	0.227	0.000	-2.653	0.000	-0.500	-8.253	15.000	0.000	1.000	0.000	0.000	0.000
13750150.000	0.227	0.000	-2.674	0.000	-0.500	-8.231	15.000	0.000	1.000	0.000	0.000	0.000
13750151.000	0.227	0.000	-2.685	0.000	-0.500	-8.221	15.000	0.000	1.000	0.000	0.000	0.000
13750152.000	0.227	0.000	-2.695	0.000	-0.500	-8.211	15.000	0.000	1.000	0.000	0.000	0.000
13750153.000	0.215	0.000	-2.714	0.000	-0.500	-8.007	15.000	0.000	1.000	0.000	0.000	0.000
13750154.000	0.221	0.000	-2.722	0.000	-0.500	-8.091	15.000	0.000	1.000	0.000	0.000	0.000
13750155.000	0.215	0.000	-2.721	0.000	-0.500	-8.001	15.000	0.000	1.000	0.000	0.000	0.000
13750156.000	0.215	0.000	-2.739	0.000	-0.500	-7.982	15.000	0.000	1.000	0.000	0.000	0.000
13750157.000	0.209	0.000	-2.741	0.000	-0.500	-7.889	15.000	0.000	1.000	0.000	0.000	0.000
13750158.000	0.215	0.000	-2.728	0.000	-0.500	-7.993	15.000	0.000	1.000	0.000	0.000	0.000
13750159.000	0.202	0.000	-2.733	0.000	-0.500	-7.804	15.000	0.000	1.000	0.000	0.000	0.000
13750160.000	0.202	0.000	-2.746	0.000	-0.500	-7.791	15.000	0.000	1.000	0.000	0.000	0.000
13750161.000	0.196	0.000	-2.746	0.000	-0.500	-7.699	15.000	0.000	1.000	0.000	0.000	0.000
13750162.000	0.196	0.000	-2.760	0.000	-0.500	-7.685	15.000	0.000	1.000	0.000	0.000	0.000
13750163.000	0.190	0.000	-2.776	0.000	-0.500	-7.578	15.000	0.000	1.000	0.000	0.000	0.000
13750164.000	0.190	0.000	-2.782	0.000	-0.500	-7.571	15.000	0.000	1.000	0.000	0.000	0.000
13750165.000	0.190	0.000	-2.780	0.000	-0.500	-7.573	15.000	0.000	1.000	0.000	0.000	0.000
13750166.000	0.184	0.000	-2.785	0.000	-0.500	-7.476	15.000	0.000	1.000	0.000	0.000	0.000
13750167.000	0.178	0.000	-2.802	0.000	-0.500	-7.367	15.000	0.000	1.000	0.000	0.000	0.000
13750168.000	0.172	0.000	-2.820	0.000	-0.500	-7.257	15.000	0.000	1.000	0.000	0.000	0.000
13750169.000	0.172	0.000	-2.842	0.000	-0.500	-7.235	15.000	0.000	1.000	0.000	0.000	0.000
13750170.000	0.166	0.000	-2.868	0.000	-0.500	-7.117	15.000	0.000	1.000	0.000	0.000	0.000
13750171.000	0.172	0.000	-2.877	0.000	-0.500	-7.200	15.000	0.000	1.000	0.000	0.000	0.000
13750172.000	0.160	0.000	-2.887	0.000	-0.500	-7.006	15.000	0.000	1.000	0.000	0.000	0.000
13750173.000	0.166	0.000	-2.899	0.000	-0.500	-7.086	15.000	0.000	1.000	0.000	0.000	0.000
13750174.000	0.160	0.000	-2.888	0.000	-0.500	-7.005	15.000	0.000	1.000	0.000	0.000	0.000
13750175.000	0.153	0.000	-2.909	0.000	-0.500	-6.892	15.000	0.000	1.000	0.000	0.000	0.000
13750176.000	0.153	0.000	-2.916	0.000	-0.500	-6.885	15.000	0.000	1.000	0.000	0.000	0.000
13750177.000	0.147	0.000	-2.918	0.000	-0.500	-6.791	15.000	0.000	1.000	0.000	0.000	0.000
